ID,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,EVENT_VALIDITY,CAUSE_CODE,FOCAL_DEPTH,PRIMARY_MAGNITUDE,COUNTRY,STATE,LOCATION_NAME,LATITUDE,LONGITUDE,REGION_CODE,MAXIMUM_WATER_HEIGHT,ABE,IIDA,SOLOVIEV,WARNING_STATUS,DEATHS,DEATHS_DESCRIPTION,MISSING,MISSING_DESCRIPTION,INJURIES,INJURIES_DESCRIPTION,DAMAGE_MILLIONS_DOLLARS,DAMAGE_DESCRIPTION,HOUSES_DESTROYED,HOUSES_DESTROYED_DESCRIPTION,HOUSES_DAMAGED,HOUSES_DAMAGED_DESCRIPTION,TOTAL_DEATHS,TOTAL_DEATHS_DESCRIPTION,TOTAL_MISSING,TOTAL_MISSING_DESCRIPTION,TOTAL_INJURIES,TOTAL_INJURIES_DESCRIPTION,TOTAL_DAMAGE_MILLIONS_DOLLARS,TOTAL_DAMAGE_DESCRIPTION,TOTAL_HOUSES_DESTROYED,TOTAL_HOUSES_DESTROYED_DESCRIPTION,TOTAL_HOUSES_DAMAGED,TOTAL_HOUSES_DAMAGED_DESCRIPTION
1741.0,1940.0,8.0,1.0,15.0,8.0,24.0,4.0,1.0,10.0,7.5,JAPAN,,W. HOKKAIDO ISLAND,44.2,139.5,85.0,3.5,,1.8,1.5,,10.0,1.0,,,,,,1.0,20.0,1.0,,,10.0,1.0,,,,,,2.0,20.0,1.0,,
1744.0,1941.0,1.0,13.0,16.0,27.0,44.7,4.0,1.0,15.0,7.4,PAPUA NEW GUINEA,,BISMARCK SEA,-4.175,152.071,82.0,0.15,,-3.3,-2.5,,,,,,,,,,,,,,4.0,1.0,,,,,,2.0,1.0,1.0,,3.0
1746.0,1941.0,6.0,26.0,11.0,52.0,,4.0,1.0,55.0,7.6,INDIA,,"ANDAMAN SEA, E. COAST INDIA",12.5,92.5,60.0,1.5,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,4.0,,4.0,,
1747.0,1941.0,11.0,18.0,16.0,46.0,,4.0,1.0,10.0,7.4,JAPAN,,SEIKAIDO,32.0,132.1,85.0,1.2,,0.3,0.0,,2.0,1.0,,,,,,1.0,27.0,1.0,,,2.0,1.0,,,,,,1.0,27.0,1.0,,
3724.0,1941.0,11.0,25.0,18.0,3.0,54.0,4.0,1.0,,8.3,ATLANTIC OCEAN,,AZORES GIBRALTAR FRACTURE ZONE,37.417,-18.983,73.0,0.1,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
1748.0,1941.0,12.0,5.0,20.0,46.0,58.0,4.0,1.0,,7.6,COSTA RICA,,COSTA RICA-PANAMA,8.7,-83.2,88.0,0.23,,-3.3,-3.0,,,,,,,,,,,,,,6.0,1.0,,,,3.0,,2.0,,3.0,,
1749.0,1941.0,12.0,6.0,21.0,24.0,40.0,4.0,1.0,,6.9,COSTA RICA,,COSTA RICA-PANAMA,8.5,-84.0,88.0,0.1,,-3.3,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,
1750.0,1942.0,5.0,22.0,10.0,30.0,36.0,1.0,1.0,130.0,5.8,COLOMBIA,,COLOMBIA,4.6,-74.5,89.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,
1751.0,1942.0,8.0,24.0,22.0,50.0,27.0,4.0,3.0,60.0,8.2,PERU,,S. PERU,-15.0,-76.0,89.0,2.0,,1.0,1.0,,,,,1.0,,,,1.0,,1.0,,,30.0,1.0,,,25.0,1.0,,3.0,,3.0,,
1752.0,1943.0,4.0,6.0,16.0,7.0,15.0,4.0,1.0,35.0,8.2,CHILE,,CENTRAL CHILE,-30.75,-72.0,89.0,1.0,,,,,,,,,,,,1.0,,,,,11.0,1.0,,,,,,1.0,,1.0,,
1753.0,1943.0,6.0,13.0,5.0,12.0,0.0,4.0,1.0,20.0,7.1,JAPAN,,SE. HOKKAIDO ISLAND,41.2,143.3,85.0,0.6,,-0.7,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,
1756.0,1944.0,12.0,7.0,4.0,35.0,,4.0,1.0,30.0,8.1,JAPAN,,OFF SOUTHEAST COAST KII PENINSULA,34.0,137.1,85.0,10.0,,2.9,2.5,,1223.0,4.0,2135.0,4.0,,,,4.0,3059.0,4.0,,,1223.0,4.0,,,2135.0,4.0,,3.0,29205.0,4.0,46950.0,4.0
1759.0,1945.0,1.0,12.0,18.0,38.0,,4.0,1.0,33.0,7.1,JAPAN,,TOKAIDO,34.7,137.2,85.0,1.0,,-0.7,-0.5,,,,,,,,,,,,,,2306.0,4.0,,,896.0,3.0,,4.0,7221.0,4.0,,
1760.0,1945.0,2.0,10.0,4.0,57.0,0.0,4.0,1.0,20.0,7.3,JAPAN,,SANRIKU,40.9,142.1,85.0,0.4,,-1.3,-1.5,,,,,,,,,,,,,,2.0,1.0,,,,,,,2.0,1.0,,
1761.0,1945.0,11.0,27.0,21.0,56.0,50.0,4.0,3.0,,8.0,PAKISTAN,,MAKRAN COAST,24.5,63.0,60.0,17.0,,3.9,,,4000.0,4.0,,,,,25.0,4.0,,,,,4000.0,4.0,,,,,25.0,4.0,,,,
1762.0,1946.0,4.0,1.0,12.0,29.0,1.3,4.0,3.0,15.0,8.6,USA,AK,"UNIMAK ISLAND, AK",53.492,-162.832,87.0,42.0,,5.1,4.0,,167.0,3.0,,,,,26.271,4.0,,3.0,,,167.0,3.0,,,,,26.271,4.0,,3.0,,
1763.0,1946.0,6.0,23.0,17.0,13.0,19.0,4.0,3.0,,7.3,CANADA,BC,BRITISH COLUMBIA,49.87,-124.92,88.0,9.0,,4.9,2.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
1765.0,1946.0,8.0,4.0,17.0,51.0,5.0,4.0,1.0,15.0,7.9,DOMINICAN REPUBLIC,,NORTHEASTERN COAST,19.25,-69.0,74.0,5.0,,2.2,,,1790.0,4.0,,,,,,3.0,,3.0,,,1790.0,4.0,,,,,,3.0,,3.0,,
1766.0,1946.0,8.0,8.0,13.0,28.0,33.8,4.0,1.0,15.0,7.5,DOMINICAN REPUBLIC,,NORTHEASTERN COAST,19.5,-69.5,74.0,0.6,,,,,75.0,2.0,,,,,,,,,,,75.0,2.0,,,,,,,,,,
1770.0,1946.0,12.0,20.0,19.0,19.0,5.0,4.0,1.0,20.0,8.1,JAPAN,,HONSHU: S COAST,33.0,135.6,85.0,6.6,,2.7,2.5,,1362.0,4.0,,,,,,4.0,1451.0,4.0,,,1362.0,4.0,,,,,,4.0,11661.0,4.0,,
1772.0,1947.0,3.0,25.0,20.0,32.0,15.0,3.0,3.0,12.0,7.1,NEW ZEALAND,,OFF COAST OF NORTH ISLAND,-38.85,178.87,81.0,10.0,,3.3,3.0,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,1.0,,
1774.0,1947.0,5.0,17.0,7.0,6.0,0.0,4.0,1.0,12.0,6.9,NEW ZEALAND,,OFF COAST OF NORTH ISLAND,-38.42,178.88,81.0,6.0,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,
1775.0,1947.0,10.0,6.0,19.0,55.0,37.0,3.0,3.0,28.0,6.9,GREECE,,"PELOPONNESUS, GREECE",37.0,22.0,50.0,1.0,,,2.0,,,,,,,,,,,,,,3.0,1.0,,,20.0,1.0,,4.0,7000.0,4.0,,
1776.0,1947.0,11.0,4.0,0.0,9.0,10.0,4.0,1.0,33.0,7.0,JAPAN,,W. HOKKAIDO ISLAND,43.8,141.0,85.0,2.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
1779.0,1948.0,2.0,9.0,12.0,58.0,13.0,4.0,1.0,40.0,7.1,GREECE,,"DODECANESE, KARPATHOS IS.",35.5,27.2,50.0,2.5,,,4.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
1781.0,1948.0,4.0,17.0,16.0,11.0,0.0,4.0,1.0,40.0,7.2,JAPAN,,TOKAIDO,33.1,135.6,85.0,0.6,,-0.7,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,
1782.0,1948.0,4.0,22.0,10.0,42.0,47.1,4.0,1.0,15.0,6.5,GREECE,,IONIAN SEA,38.532,20.427,50.0,1.0,,,4.0,,,,,,,,,,,,,,2.0,1.0,,,45.0,1.0,,3.0,244.0,3.0,2022.0,4.0
5659.0,1948.0,5.0,23.0,9.0,13.0,18.0,2.0,1.0,,6.0,CHINA,,SHANDONG PROVINCE,37.2,121.8,84.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0
1784.0,1948.0,9.0,8.0,15.0,9.0,0.0,4.0,1.0,33.0,7.8,TONGA,,TONGA TRENCH,-21.0,-174.0,81.0,2.0,,1.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,
1785.0,1948.0,12.0,3.0,0.0,22.0,48.0,2.0,1.0,,6.9,MEXICO,,MEXICO,22.0,-106.0,88.0,5.0,,1.0,1.5,,,,,,,,,,,,,,4.0,1.0,,,21.0,1.0,,3.0,,,,
1787.0,1949.0,7.0,23.0,15.0,3.0,30.0,3.0,1.0,,6.7,GREECE,,"CHIOS ISLAND, AEGEAN ISLANDS",38.58,26.23,50.0,2.0,,,2.0,,,,,,,,,,,,,,7.0,1.0,,,435.0,3.0,,4.0,534.0,3.0,5501.0,4.0
1795.0,1949.0,8.0,22.0,4.0,1.0,0.0,4.0,3.0,25.0,8.1,CANADA,BC,BRITISH COLUMBIA,53.6,-133.3,88.0,0.61,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1797.0,1949.0,9.0,5.0,2.0,54.0,1.0,0.0,1.0,80.0,6.4,PHILIPPINES,,NORTHERN LUZON ISLAND,17.0,121.5,84.0,0.1,,,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,
1799.0,1949.0,10.0,19.0,21.0,0.0,19.0,4.0,1.0,60.0,7.5,PAPUA NEW GUINEA,,SOLOMON SEA,-5.5,154.0,82.0,0.3,,-1.7,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,
1806.0,1950.0,8.0,15.0,14.0,9.0,30.0,0.0,1.0,33.0,8.6,INDIA,,INDIA-CHINA,28.5,96.5,60.0,0.5,,,,,,,,,,,,,,,,,1530.0,4.0,,,,,20.0,3.0,,,,
1808.0,1950.0,10.0,5.0,16.0,9.0,31.0,4.0,1.0,33.0,7.7,COSTA RICA,,COSTA RICA-NICARAGUA,11.0,-85.0,88.0,0.1,,-3.3,-2.0,,,,,,,,,,,,,,,,,,,3.0,,1.0,,,,
1810.0,1950.0,10.0,23.0,16.0,13.0,20.0,4.0,1.0,65.0,7.5,GUATEMALA,,GUATEMALA,14.31,-91.917,88.0,0.2,,-1.3,-1.0,,,,,,,,,,,,,,,,,,,,,3.0,,3.0,,
1812.0,1950.0,12.0,10.0,2.0,50.0,42.0,2.0,1.0,80.0,7.0,PERU,,S. PERU,-14.25,-77.75,89.0,0.7,,-0.5,0.0,,,,,,,,,,,,,,4.0,1.0,,,12.0,1.0,,2.0,,2.0,,
1813.0,1950.0,12.0,14.0,14.0,15.0,49.0,4.0,1.0,50.0,7.5,MEXICO,,S. MEXICO,16.48,-98.22,88.0,0.3,,-1.5,,,,,,,,,,,,,,,,,,,,,,3.0,,,,
3145.0,1951.0,2.0,22.0,1.0,45.0,42.0,2.0,1.0,,,PAPUA NEW GUINEA,,BISMARCK SEA,-3.7,142.2,82.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1815.0,1951.0,8.0,21.0,10.0,57.0,0.0,4.0,1.0,12.0,6.9,USA,HI,HAWAII,19.5,-156.0,80.0,3.6,,1.8,0.5,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
3310.0,1951.0,10.0,22.0,5.0,43.0,1.0,4.0,1.0,21.0,7.3,TAIWAN,,TAIWAN,23.8,121.7,84.0,0.3,,,,,,,,,,,,,,,,,68.0,2.0,,,586.0,3.0,,3.0,2382.0,4.0,,
3571.0,1951.0,12.0,21.0,8.0,37.0,29.0,0.0,1.0,,6.3,CHINA,,CHINA: GANSU AND SHANXI PROVINCES,26.7,100.0,84.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4239.0,1952.0,1.0,9.0,8.0,,,4.0,8.0,,,NORWAY,,MID-NORWAY,64.883,12.417,73.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
1817.0,1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,45.0,8.1,JAPAN,,SE. HOKKAIDO ISLAND,42.15,143.85,85.0,6.54,,2.7,2.0,,33.0,1.0,,3.0,,,,3.0,,3.0,,,33.0,1.0,,,572.0,3.0,,3.0,2422.0,4.0,,
1818.0,1952.0,3.0,9.0,17.0,4.0,0.0,4.0,1.0,20.0,7.0,JAPAN,,SE. HOKKAIDO ISLAND,41.7,143.6,85.0,0.3,,-1.7,-2.0,,,,,,,,,,,,,,,,,,17.0,1.0,,2.0,113.0,3.0,,
1819.0,1952.0,3.0,17.0,3.0,58.0,0.0,4.0,1.0,33.0,4.5,USA,HI,HAWAII,19.1,-155.0,80.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1820.0,1952.0,3.0,19.0,10.0,57.0,12.0,4.0,1.0,25.0,7.8,PHILIPPINES,,"E. OF MINDANO, PHILIPPINES",9.5,127.25,84.0,0.33,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
2460.0,1952.0,5.0,6.0,,,,0.0,9.0,,,USA,MI,"LAKE HURON, MI",43.1,-82.4,75.0,1.52,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
1822.0,1952.0,5.0,13.0,19.0,32.0,0.0,2.0,1.0,64.0,6.9,COSTA RICA,,COSTA RICA-PANAMA,10.3,-85.3,88.0,0.1,,-3.3,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,
1824.0,1952.0,9.0,16.0,2.0,50.0,,4.0,6.0,,,JAPAN,,MYOJINSHO SUBMARINE VOLCANO,32.1,139.85,85.0,0.15,,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,
1825.0,1952.0,9.0,23.0,4.0,20.0,0.0,4.0,6.0,,,JAPAN,,MYOJINSHO SUBMARINE VOLCANO,32.1,139.85,85.0,0.05,,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,
1826.0,1952.0,9.0,24.0,3.0,23.0,0.0,4.0,6.0,,,JAPAN,,MYOJINSHO SUBMARINE VOLCANO,32.1,139.85,85.0,0.15,,-1.0,,,,,,,,,,,,,,,31.0,1.0,,,,,,1.0,,,,
1827.0,1952.0,9.0,26.0,3.0,33.0,0.0,4.0,6.0,,,JAPAN,,MYOJINSHO SUBMARINE VOLCANO,32.1,139.85,85.0,0.1,,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,
1829.0,1952.0,11.0,4.0,16.0,58.0,27.9,4.0,1.0,22.0,9.0,RUSSIA,,KAMCHATKA,52.755,160.05700000000004,86.0,18.4,,4.2,4.0,,10000.0,4.0,,,,,1.0,2.0,,,,,10000.0,4.0,,,,,1.0,2.0,,,,
1831.0,1953.0,2.0,15.0,,,,2.0,1.0,,5.5,PERU,,CENTRAL PERU,-12.0,-77.5,89.0,0.7,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
1833.0,1953.0,3.0,11.0,,,,4.0,6.0,,,JAPAN,,MYOJINSHO SUBMARINE VOLCANO,32.1,139.85,85.0,6.0,,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,
1835.0,1953.0,3.0,17.0,13.0,4.0,,3.0,1.0,,5.8,RUSSIA,,N. KURIL ISLANDS,50.0,156.5,86.0,3.0,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
5566.0,1953.0,3.0,25.0,,,,4.0,6.0,,,JAPAN,,MYOJINSHO SUBMARINE VOLCANO,32.1,139.85,85.0,0.05,,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,
1837.0,1953.0,5.0,31.0,19.0,58.0,,2.0,1.0,33.0,7.2,DOMINICAN REPUBLIC,,PUERTO PLATA,19.8,-70.7,74.0,0.06,,-3.3,,,,,,,,,,,,,,,,,,,,,,,,,,
1840.0,1953.0,9.0,14.0,0.0,26.0,36.0,4.0,3.0,33.0,6.4,FIJI,,FIJI ISLANDS,-18.3,178.2,81.0,15.0,,1.0,1.0,,5.0,1.0,12.0,1.0,,,,1.0,,1.0,,1.0,7.0,1.0,,,12.0,1.0,,2.0,,2.0,,1.0
1841.0,1953.0,11.0,25.0,17.0,48.0,,4.0,1.0,60.0,7.4,JAPAN,,"KASHIMA, JAPAN",34.0,141.7,85.0,3.0,,1.5,1.5,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,1.0,,,,
1842.0,1953.0,12.0,12.0,17.0,31.0,25.0,4.0,1.0,30.0,7.4,PERU,,N. PERU,-3.4,-80.6,89.0,1.0,,-1.0,0.5,,,,,,,,,,,,,,6.0,1.0,,,20.0,1.0,,2.0,200.0,3.0,,
2461.0,1954.0,6.0,26.0,,,,0.0,9.0,,,USA,IN,"MICHIGAN CITY, IN (LAKE MICHIGAN)",41.7,-86.883,75.0,3.0,,,,,8.0,1.0,,,,,,,,,,,7.0,1.0,,,,,,,,,,
3394.0,1954.0,9.0,9.0,1.0,4.0,37.0,4.0,3.0,,6.7,ALGERIA,,SEA OF ALBORAN,36.283,1.467,50.0,0.33,,,,,,,,,,,,,,,,,1243.0,4.0,,,5000.0,4.0,6.0,3.0,20000.0,4.0,,
1846.0,1954.0,10.0,,,,,2.0,0.0,,,GREENLAND,,APUTITEQ POINT,67.47,-32.283,72.0,18.28,,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,
1849.0,1955.0,4.0,19.0,20.0,24.0,5.0,4.0,1.0,30.0,7.1,CHILE,,CENTRAL CHILE,-30.0,-72.0,89.0,1.0,,,1.0,,1.0,1.0,,,,,,1.0,,1.0,,,1.0,1.0,,,,,,1.0,,1.0,,
3573.0,1955.0,9.0,23.0,15.0,6.0,23.0,0.0,1.0,10.0,6.8,CHINA,,"JINSHA RIVER, YUNNAN PROVINCE",26.6,101.8,84.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5540.0,1956.0,3.0,2.0,22.0,43.0,,0.0,1.0,,5.3,NEW ZEALAND,,"LAKE TAUPO, NORTH ISLAND",-38.9,175.8,81.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855.0,1956.0,3.0,5.0,23.0,29.0,,4.0,1.0,20.0,6.3,JAPAN,,NE. HOKKAIDO ISLAND,44.3,144.1,85.0,0.4,,-1.3,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,
1856.0,1956.0,3.0,30.0,6.0,11.0,,2.0,6.0,,,RUSSIA,,KAMCHATKA,55.978,160.58700000000005,86.0,0.3,,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,
1859.0,1956.0,7.0,9.0,3.0,11.0,39.0,4.0,1.0,20.0,7.8,GREECE,,CYCLADES,36.9,26.0,50.0,30.0,,5.0,5.0,,3.0,1.0,,,,,,2.0,,,,,56.0,2.0,,,,,,3.0,,,,
3392.0,1956.0,7.0,9.0,3.0,24.0,,3.0,1.0,,6.8,GREECE,,"AMORGOS ISLAND, AEGEAN ISLANDS",36.8,25.5,50.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1864.0,1956.0,11.0,2.0,16.0,4.0,33.0,2.0,1.0,,5.8,GREECE,,NORTH AEGEAN,39.5,23.0,50.0,1.2,,0.3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
1867.0,1957.0,3.0,9.0,14.0,22.0,31.9,4.0,1.0,33.0,8.6,USA,AK,"ANDREANOF ISLANDS, AK",51.292,-175.62900000000005,87.0,22.8,,3.9,3.0,,2.0,1.0,1.0,1.0,,,,3.0,,1.0,,,2.0,1.0,,,1.0,1.0,,3.0,,1.0,,
1869.0,1957.0,6.0,22.0,23.0,50.0,23.0,3.0,1.0,33.0,7.3,INDONESIA,,NW. IRIAN JAYA,-1.5,137.0,83.0,1.8,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,
1870.0,1957.0,7.0,28.0,8.0,40.0,1.0,4.0,1.0,25.0,7.9,MEXICO,,S. MEXICO,16.5,-99.1,88.0,1.3,,1.3,0.5,,,,,,,,,,,,,,65.0,2.0,,,,3.0,25.0,4.0,,3.0,,
1872.0,1957.0,9.0,26.0,,,,3.0,1.0,,5.5,INDONESIA,,SOUTH OF JAVA,-8.2,107.3,60.0,0.7,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
1875.0,1957.0,11.0,,,,,2.0,0.0,,,SOLOMON ISLANDS,,"MALAITA ISLAND, SOLOMON ISLANDS",-8.57,160.72,82.0,2.7,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,
1880.0,1958.0,7.0,10.0,6.0,15.0,59.9,4.0,3.0,35.0,7.8,USA,AK,"SE. ALASKA, AK",58.37,-136.665,87.0,524.6,,4.6,5.0,,5.0,1.0,,,,,0.1,1.0,,1.0,,,5.0,1.0,,,,,0.1,1.0,,1.0,,
1881.0,1958.0,9.0,17.0,12.0,24.0,,2.0,1.0,40.0,5.0,RUSSIA,,N. KURIL ISLANDS,48.6,156.1,86.0,0.23,,-2.3,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,
1883.0,1958.0,11.0,4.0,22.0,54.0,46.0,1.0,1.0,,6.1,PACIFIC OCEAN,,EAST PACIFIC RISE,-50.0,-115.0,89.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1884.0,1958.0,11.0,6.0,22.0,58.0,8.6,4.0,1.0,40.0,8.3,RUSSIA,,S. KURIL ISLANDS,44.53,148.54,86.0,5.0,,2.0,2.5,,,,,2.0,,,,2.0,,,,,,,,,,,,2.0,,,,
1885.0,1958.0,11.0,12.0,20.0,23.0,,2.0,1.0,29.0,7.0,RUSSIA,,S. KURIL ISLANDS,44.2,148.8,86.0,1.0,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,
1886.0,1959.0,1.0,22.0,5.0,10.0,0.0,4.0,1.0,40.0,6.8,JAPAN,,SANRIKU,37.5,142.2,85.0,0.8,,-0.3,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,
1887.0,1959.0,2.0,7.0,9.0,36.0,51.0,1.0,1.0,19.0,7.4,PERU,,N. PERU,-4.0,-81.5,89.0,0.4,,,-2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0
1888.0,1959.0,2.0,23.0,,,,1.0,0.0,,,GREECE,,"GRECIAN ARCHIPELAGO, CRETE",40.63,22.97,50.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
1889.0,1959.0,4.0,9.0,12.0,24.0,20.0,2.0,1.0,40.0,5.0,RUSSIA,,S. KURIL ISLANDS,44.3,149.0,86.0,0.1,,-3.3,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,
1890.0,1959.0,5.0,4.0,7.0,15.0,42.0,4.0,1.0,60.0,8.2,RUSSIA,,KAMCHATKA,52.5,159.5,86.0,0.2,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
4250.0,1959.0,5.0,7.0,,,,4.0,8.0,,,NORWAY,,NORTHERN NORWAY,69.817,20.917,73.0,4.0,,,4.0,,,,,,,,,,,,,,9.0,1.0,,,,,,1.0,,,,
1892.0,1959.0,8.0,17.0,21.0,4.0,40.0,4.0,1.0,33.0,7.3,SOLOMON ISLANDS,,SOLOMON ISLANDS,-7.5,156.0,82.0,1.0,,1.3,,,,,,,,,,2.0,,,,,,,,,,,,3.0,,,,
2371.0,1959.0,8.0,18.0,6.0,37.0,13.5,0.0,3.0,5.0,7.5,USA,MT,"HEGBEN LAKE, MONTANA",44.712,-111.215,88.0,1.0,,,,,,,,,,,,,,,,,28.0,1.0,,,,,11.0,3.0,,,,
1893.0,1959.0,10.0,26.0,7.0,35.0,0.0,4.0,1.0,10.0,6.7,JAPAN,,SANRIKU,37.5,143.2,85.0,0.11,,-3.3,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,
1896.0,1960.0,1.0,13.0,15.0,40.0,34.0,1.0,1.0,160.0,7.8,PERU,,S. PERU,-15.75,-72.75,89.0,5.7,,2.6,3.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,
1898.0,1960.0,3.0,20.0,17.0,7.0,30.0,4.0,1.0,20.0,7.5,JAPAN,,SANRIKU,39.8,143.4,85.0,1.0,,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,
1899.0,1960.0,3.0,23.0,0.0,23.0,,4.0,1.0,20.0,6.7,JAPAN,,SANRIKU,39.4,143.7,85.0,0.75,,-1.0,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,
1901.0,1960.0,5.0,21.0,10.0,2.0,50.0,4.0,1.0,35.0,8.2,CHILE,,CENTRAL CHILE,-37.872,-73.243,89.0,0.3,,,-1.0,,,,,,,,,,,,,,,1.0,,,,3.0,,1.0,,,,
1902.0,1960.0,5.0,22.0,19.0,11.0,17.0,4.0,1.0,33.0,9.5,CHILE,,SOUTHERN CHILE,-38.143,-73.407,89.0,25.0,,4.6,4.0,,2226.0,4.0,3000.0,4.0,,,1000.0,4.0,58622.0,4.0,,,2226.0,4.0,,,3000.0,4.0,1000.0,4.0,58622.0,4.0,,
1905.0,1960.0,7.0,29.0,17.0,31.0,45.0,4.0,1.0,30.0,6.7,JAPAN,,SANRIKU,40.3,142.5,85.0,0.3,,-1.0,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,
1907.0,1960.0,11.0,20.0,22.0,1.0,56.4,3.0,1.0,93.0,6.8,PERU,,N. PERU,-6.8,-80.7,89.0,9.0,,3.2,4.0,,66.0,2.0,2.0,1.0,,,0.55,1.0,,,,,66.0,2.0,,,2.0,1.0,0.55,1.0,,,,
1910.0,1961.0,1.0,16.0,7.0,20.0,0.0,4.0,1.0,40.0,6.8,JAPAN,,"KASHIMA, JAPAN",36.0,142.3,85.0,0.4,,-1.3,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,
1911.0,1961.0,1.0,16.0,11.0,19.0,0.0,4.0,1.0,20.0,6.4,JAPAN,,"KASHIMA, JAPAN",36.0,141.9,85.0,0.4,,-1.3,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,
1912.0,1961.0,1.0,16.0,12.0,12.0,0.0,4.0,1.0,20.0,6.5,JAPAN,,"KASHIMA, JAPAN",36.2,141.9,85.0,0.4,,-1.3,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,
1913.0,1961.0,2.0,12.0,21.0,53.0,0.0,4.0,1.0,80.0,6.6,RUSSIA,,S. KURIL ISLANDS,43.2,147.9,86.0,1.0,,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,
1914.0,1961.0,2.0,26.0,18.0,10.0,48.7,4.0,1.0,74.0,7.6,JAPAN,,SEIKAIDO,31.6,131.8,85.0,0.65,,,-0.5,,,,,,,,,,,,,,2.0,1.0,,,7.0,1.0,,2.0,170.0,3.0,,
1915.0,1961.0,3.0,18.0,,,,2.0,1.0,,,SOLOMON ISLANDS,,"HONIARA, GUADALCANAL",-9.43,159.95,82.0,3.6,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,1.0,,1.0,,1.0
1920.0,1961.0,7.0,18.0,14.0,4.0,0.0,4.0,1.0,60.0,6.6,JAPAN,,RYUKYU ISLANDS,29.6,131.8,85.0,0.2,,-2.3,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,
1921.0,1961.0,7.0,23.0,21.0,51.0,10.5,3.0,1.0,45.0,7.3,VANUATU,,VANUATU ISLANDS,-18.421,168.41099999999997,82.0,0.9,,,-0.5,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
